"282";"RIVER PLATE VS INDEPENDIENTE";"2652-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2652";"Playon de Prensa";"17:58:7";"DIRECTV ";"0";"0";"0"
"283";"RIVER PLATE VS INDEPENDIENTE";"2316-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2316";"Puerta de Prensa";"18:5:44";"ROJOS DE - PASION";"16";"3";"0"
"284";"RIVER PLATE VS INDEPENDIENTE";"2351-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2351";"Puerta de Prensa";"18:5:54";"RADIO DEL SUR - LA RIOJA";"44";"4";"0"
"285";"RIVER PLATE VS INDEPENDIENTE";"2352-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2352";"Puerta de Prensa";"18:6:18";"RADIO DEL SUR - LA RIOJA";"45";"4";"0"
"286";"RIVER PLATE VS INDEPENDIENTE";"2237-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2237";"Puerta de Prensa";"18:6:26";"PRENSA - INTERCLUBES";"0";"0";"2"
"287";"RIVER PLATE VS INDEPENDIENTE";"2336-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2336";"Puerta de Prensa";"18:6:36";"MAS ROJO - RADIO";"36";"3";"0"
"288";"RIVER PLATE VS INDEPENDIENTE";"2585-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2585";"Puerta de Prensa";"18:6:57";"RADIO MITRE - AM 790";"17";"1";"0"
"289";"RIVER PLATE VS INDEPENDIENTE";"2468-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2468";"Playon de Prensa";"18:5:48";"RADIO - DEL PLATA (P.S.)";"0";"0";"0"
"290";"RIVER PLATE VS INDEPENDIENTE";"2471-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2471";"Playon de Prensa";"18:8:39";"RADIO - DEL PLATA (P.S.)";"0";"0";"0"
"291";"RIVER PLATE VS INDEPENDIENTE";"2464-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2464";"Puerta de Prensa";"18:7:18";"REVISTA - SIEMPRE RIVER";"0";"0";"0"
"292";"RIVER PLATE VS INDEPENDIENTE";"2470-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2470";"Playon de Prensa";"18:8:52";"RADIO - DEL PLATA (P.S.)";"0";"0";"0"
"293";"RIVER PLATE VS INDEPENDIENTE";"2465-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2465";"Puerta de Prensa";"18:9:6";"REVISTA - SIEMPRE RIVER";"0";"0";"0"
"294";"RIVER PLATE VS INDEPENDIENTE";"2469-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2469";"Playon de Prensa";"18:9:9";"RADIO - DEL PLATA (P.S.)";"0";"0";"0"
"295";"RIVER PLATE VS INDEPENDIENTE";"2263-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2263";"Puerta de Prensa";"18:9:24";"PRENSA - INTERCLUBES";"10";"1";"0"
"296";"RIVER PLATE VS INDEPENDIENTE";"2305-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2305";"Puerta de Prensa";"18:10:35";"WEB OFICIAL - INDEPENDIENTE";"35";"2";"0"
"297";"RIVER PLATE VS INDEPENDIENTE";"2335-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2335";"Puerta de Prensa";"18:10:47";"LA VOZ - DEL DIABLO";"35";"3";"0"
"298";"RIVER PLATE VS INDEPENDIENTE";"2733-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2733";"Puerta de Prensa";"18:11:44";"RADIO UNICA - LA PLATA";"0";"0";"0"
"299";"RIVER PLATE VS INDEPENDIENTE";"2734-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2734";"Puerta de Prensa";"18:13:40";"RADIO UNICA - LA PLATA";"0";"0";"0"
"300";"RIVER PLATE VS INDEPENDIENTE";"2349-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2349";"Puerta de Prensa";"18:13:55";"RADIO - IMPACTO";"42";"4";"0"
"301";"RIVER PLATE VS INDEPENDIENTE";"2348-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2348";"Puerta de Prensa";"18:15:4";"RADIO - IMPACTO";"41";"4";"0"
"302";"RIVER PLATE VS INDEPENDIENTE";"2347-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2347";"Puerta de Prensa";"18:15:14";"RADIO - IMPACTO";"40";"4";"0"
"303";"RIVER PLATE VS INDEPENDIENTE";"2334-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2334";"Puerta de Prensa";"18:15:24";"LA VISERA - RADIO";"34";"3";"0"
"304";"RIVER PLATE VS INDEPENDIENTE";"2604-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2604";"Puerta de Prensa";"18:15:48";"PRENSA - INTERCLUBES";"47";"3";"0"
"305";"RIVER PLATE VS INDEPENDIENTE";"2605-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2605";"Puerta de Prensa";"18:16:58";"PRENSA - INTERCLUBES";"48";"3";"0"
"306";"RIVER PLATE VS INDEPENDIENTE";"2200-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2200";"Playon de Prensa";"18:9:29";"FOX SPORTS - TRANSMISION";"0";"0";"0"
"307";"RIVER PLATE VS INDEPENDIENTE";"2608-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2608";"Puerta de Prensa";"18:17:25";"DIARIO - OLE";"0";"0";"0"
"308";"RIVER PLATE VS INDEPENDIENTE";"2578-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2578";"Puerta de Prensa";"18:20:51";"RADIO - CLASICA";"0";"0";"0"
"309";"RIVER PLATE VS INDEPENDIENTE";"2579-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2579";"Puerta de Prensa";"18:21:16";"RADIO - CLASICA";"0";"0";"0"
"310";"RIVER PLATE VS INDEPENDIENTE";"2477-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2477";"Puerta de Prensa";"18:21:35";"LA BANDA - MILLONARIA";"0";"0";"0"
"311";"RIVER PLATE VS INDEPENDIENTE";"2542-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2542";"Puerta de Prensa";"18:24:1";"RADIO - COOPERATIVA (R.D.)";"0";"0";"0"
"312";"RIVER PLATE VS INDEPENDIENTE";"2500-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2500";"Puerta de Prensa";"18:28:34";"RADIO RIVER - AM 1050";"0";"0";"0"
"313";"RIVER PLATE VS INDEPENDIENTE";"2499-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2499";"Puerta de Prensa";"18:41:15";"RADIO RIVER - AM 1050";"0";"0";"0"
"314";"RIVER PLATE VS INDEPENDIENTE";"2405-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2405";"Puerta de Prensa";"18:41:29";"CN23 - TV";"0";"0";"0"
"315";"RIVER PLATE VS INDEPENDIENTE";"2406-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2406";"Puerta de Prensa";"18:42:55";"CN23 - TV";"0";"0";"0"
"316";"RIVER PLATE VS INDEPENDIENTE";"2473-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2473";"Puerta de Prensa";"18:43:9";"RADIO - SONICA (Y.Y.) ";"0";"0";"0"
"317";"RIVER PLATE VS INDEPENDIENTE";"2472-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2472";"Puerta de Prensa";"18:48:0";"RADIO - SONICA (Y.Y.) ";"0";"0";"0"
"318";"RIVER PLATE VS INDEPENDIENTE";"2718-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2718";"Puerta de Prensa";"18:48:14";"RADIO POPULAR - SAN LUIS";"0";"0";"0"
"319";"RIVER PLATE VS INDEPENDIENTE";"2719-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2719";"Puerta de Prensa";"18:48:35";"RADIO POPULAR - SAN LUIS";"0";"0";"0"
"320";"RIVER PLATE VS INDEPENDIENTE";"2463-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2463";"Puerta de Prensa";"18:48:46";"LA PÁGINA - MILLONARIA";"0";"0";"0"
"321";"RIVER PLATE VS INDEPENDIENTE";"2333-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2333";"Puerta de Prensa";"18:49:1";"LA CALDERA - DEL DIABLO";"33";"3";"0"
"322";"RIVER PLATE VS INDEPENDIENTE";"2487-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2487";"Puerta de Prensa";"18:49:9";"RIVER MONUMENTAL - WEB ";"0";"0";"0"
"323";"RIVER PLATE VS INDEPENDIENTE";"2277-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2277";"Playon de Prensa";"18:19:55";"LA ORAL - DEPORTIVA";"29";"1";"0"
"324";"RIVER PLATE VS INDEPENDIENTE";"2560-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2560";"Puerta de Prensa";"18:50:29";"FM CRISTAL - 89.7";"0";"0";"0"
"325";"RIVER PLATE VS INDEPENDIENTE";"2280-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2280";"Playon de Prensa";"18:51:29";"BIBLIOTECAS - FUTBOLERAS";"32";"1";"0"
"326";"RIVER PLATE VS INDEPENDIENTE";"2485-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2485";"Puerta de Prensa";"18:51:31";"RADIO KL - FM 91,7 (S.GARCIA)";"0";"0";"0"
"327";"RIVER PLATE VS INDEPENDIENTE";"2591-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2591";"Puerta de Prensa";"18:53:54";"LA ORAL - DEPORTIVA";"32";"2";"0"
"328";"RIVER PLATE VS INDEPENDIENTE";"2592-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2592";"Puerta de Prensa";"18:54:14";"LA ORAL - DEPORTIVA";"33";"2";"0"
"329";"RIVER PLATE VS INDEPENDIENTE";"2443-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2443";"Puerta de Prensa";"18:54:26";"RIVER DESDE - LA TRIBUNA";"0";"0";"0"
"330";"RIVER PLATE VS INDEPENDIENTE";"2441-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2441";"Puerta de Prensa";"18:56:32";"RIVER DESDE - LA TRIBUNA";"0";"0";"0"
"331";"RIVER PLATE VS INDEPENDIENTE";"2419-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2419";"Playon de Prensa";"18:51:44";"TNT - SPORTS";"0";"0";"0"
"332";"RIVER PLATE VS INDEPENDIENTE";"2287-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2287";"Puerta de Prensa";"18:56:42";"LA MAQUINA - RADIO";"46";"1";"0"
"333";"RIVER PLATE VS INDEPENDIENTE";"2497-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2497";"Playon de Prensa";"19:0:59";"EL MAS GRANDE - AM 1050";"0";"0";"0"
"334";"RIVER PLATE VS INDEPENDIENTE";"2496-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2496";"Playon de Prensa";"19:2:36";"EL MAS GRANDE - AM 1050";"0";"0";"0"
"335";"RIVER PLATE VS INDEPENDIENTE";"2498-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2498";"Playon de Prensa";"19:2:50";"RADIO RIVER - AM 1050";"0";"0";"0"
"336";"RIVER PLATE VS INDEPENDIENTE";"2525-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2525";"Playon de Prensa";"19:3:3";"RADIO BURZACO - FM 106,9";"0";"0";"0"
"337";"RIVER PLATE VS INDEPENDIENTE";"2688-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2688";"Playon de Prensa";"19:3:45";"TORNEOS LOGISTICA";"0";"0";"0"
"338";"RIVER PLATE VS INDEPENDIENTE";"2684-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2684";"Puerta de Prensa";"19:1:32";"TORNEOS LOGISTICA";"0";"0";"0"
"339";"RIVER PLATE VS INDEPENDIENTE";"2429-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2429";"Puerta de Prensa";"19:7:40";"DIARIO OLÉ - (FARINELLA)";"0";"0";"0"
"340";"RIVER PLATE VS INDEPENDIENTE";"2651-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2651";"Playon de Prensa";"19:5:44";"DIRECTV ";"0";"0";"0"
"341";"RIVER PLATE VS INDEPENDIENTE";"2722-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2722";"Playon de Prensa";"19:23:14";"FOX SPORTS - RADIO";"51";"1";"0"
"342";"RIVER PLATE VS INDEPENDIENTE";"2723-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2723";"Playon de Prensa";"19:23:43";"FOX SPORTS - RADIO";"52";"1";"0"
"343";"RIVER PLATE VS INDEPENDIENTE";"2606-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2606";"Playon de Prensa";"19:24:5";"CLUB ATLETICO - TNT";"0";"0";"0"
"344";"RIVER PLATE VS INDEPENDIENTE";"2522-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2522";"Playon de Prensa";"19:24:27";"LA GLORIA - MILLONARIA";"0";"0";"0"
"345";"RIVER PLATE VS INDEPENDIENTE";"2391-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2391";"Playon de Prensa";"19:26:45";"DOMINGOL - TYC SPORTS";"0";"0";"0"
"346";"RIVER PLATE VS INDEPENDIENTE";"2396-http://www.cariverplate.com.ar/river-plate-vs-independiente-cuartos-final-copa-libertadores-2018";"2018-10-02";"2396";"Playon de Prensa";"19:27:7";"DOMINGOL - TYC SPORTS";"0";"0";"0"
